0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.739928960800170898e+00,-2.002769000771784391e+01,-2.329224765383899776e+00,-1.240658607639788004e-02
1.749935030937194824e+00,-2.014465636230135459e+01,-2.316253763934537968e+00,-1.276059261358990747e-02
1.759940028190612793e+00,-2.026070057549057779e+01,-2.312007234188921512e+00,-1.319649272837308991e-02
1.769929051399230957e+00,-2.037602281642262270e+01,-2.312840741912756126e+00,-1.367193943744838755e-02
1.779975056648254395e+00,-2.049166218551631147e+01,-2.316917225424840243e+00,-1.417404671565667545e-02
1.789945006370544434e+00,-2.060619808415697207e+01,-2.323008477073767342e+00,-1.468412306790285206e-02
1.799926996231079102e+00,-2.072070163302768009e+01,-2.330652462859413632e+00,-1.519758775533968168e-02
1.809972047805786133e+00,-2.083580455364656103e+01,-2.339511449982842883e+00,-1.571457998326830294e-02
1.819983959197998047e+00,-2.095043387223233111e+01,-2.349141893255589864e+00,-1.622928874954929906e-02
1.829923987388610840e+00,-2.106416182749647703e+01,-2.359326176250314600e+00,-1.673871013510953160e-02
1.839936971664428711e+00,-2.117866543354057640e+01,-2.370186287186647256e+00,-1.725264707873673531e-02
1.849944949150085449e+00,-2.129306005869387519e+01,-2.381503918974422707e+00,-1.776813109612093711e-02
1.859938979148864746e+00,-2.140724983182972707e+01,-2.393167455426982837e+00,-1.828239599279716729e-02
1.869943022727966309e+00,-2.152151880053873612e+01,-2.405156970446962639e+00,-1.879903330484763990e-02
1.879938006401062012e+00,-2.163565346033547954e+01,-2.417401606522619151e+00,-1.931796207629091905e-02
1.889932036399841309e+00,-2.174975126621103172e+01,-2.429877626831567383e+00,-1.983838434654305177e-02
1.899966001510620117e+00,-2.186428542792030427e+01,-2.442644310740304636e+00,-2.036486541726015981e-02
1.909986019134521484e+00,-2.197864026528160863e+01,-2.455595536680700519e+00,-2.089352818378870796e-02
1.919927000999450684e+00,-2.209206940763688820e+01,-2.468583181586903930e+00,-2.141810476846449721e-02
1.930088043212890625e+00,-2.220800837607265876e+01,-2.482034874139559921e+00,-2.195432283996331946e-02
1.940003991127014160e+00,-2.232111824661942734e+01,-2.495259704772054832e+00,-2.247982360789953574e-02
1.949934005737304688e+00,-2.243437087777507699e+01,-2.508612786182161880e+00,-2.300027614705469139e-02
1.959957957267761230e+00,-2.254868709959179540e+01,-2.522190209885462941e+00,-2.352019754142065100e-02
1.969928026199340820e+00,-2.266237000150741565e+01,-2.535770339368421666e+00,-2.403405012572949750e-02
1.979917049407958984e+00,-2.277625044485378680e+01,-2.549453783772405835e+00,-2.453949313683950403e-02
1.989936947822570801e+00,-2.289047301393467393e+01,-2.563230235829305759e+00,-2.503882568435936498e-02
1.999973058700561523e+00,-2.300487313535359846e+01,-2.577073275537678398e+00,-2.553707347437147307e-02
2.010111093521118164e+00,-2.312043493642891079e+01,-2.591108293022109432e+00,-2.603633022290908344e-02
2.020076990127563477e+00,-2.323401439246956102e+01,-2.604930381638679293e+00,-2.652711685633443381e-02
2.030030965805053711e+00,-2.334745102101365077e+01,-2.618762131643497693e+00,-2.701928359482015651e-02
2.040115118026733398e+00,-2.346237462071907132e+01,-2.632801356874093557e+00,-2.751775718586357833e-02
2.050199031829833984e+00,-2.357728911769361702e+01,-2.646861718366047000e+00,-2.801850983438982159e-02
2.060159921646118164e+00,-2.369078709432600505e+01,-2.660770432334942814e+00,-2.852027253098676773e-02
2.070061922073364258e+00,-2.380360094241233782e+01,-2.674625415626121328e+00,-2.902374470257244876e-02
2.080152988433837891e+00,-2.391857390033369768e+01,-2.688782654008047945e+00,-2.953503303913546790e-02
2.090101957321166992e+00,-2.403190811288893514e+01,-2.702758615305330014e+00,-3.004210888402951765e-02
2.099976062774658203e+00,-2.414437093930749967e+01,-2.716646785538254338e+00,-3.054718998882278991e-02
2.110167026519775391e+00,-2.426045842755425497e+01,-2.731014165236111513e+00,-3.106312057826002282e-02
2.120021104812622070e+00,-2.437267382154726647e+01,-2.744900190979489452e+00,-3.156538415643852374e-02
2.129942893981933594e+00,-2.448565849667052063e+01,-2.758898623978073505e+00,-3.207255342657036601e-02
2.139955997467041016e+00,-2.459968069141089941e+01,-2.773050125697256618e+00,-3.258480763723742291e-02
2.149939060211181641e+00,-2.471335234828286076e+01,-2.787178568871762963e+00,-3.309810923834786978e-02
2.159924030303955078e+00,-2.482704435372764351e+01,-2.801319564278996754e+00,-3.361479847048756686e-02
2.169920921325683594e+00,-2.494087141169874755e+01,-2.815485986404863361e+00,-3.413512173198668398e-02
2.179981946945190430e+00,-2.505543948286261013e+01,-2.829758259117958641e+00,-3.466318535163883524e-02
2.189908981323242188e+00,-2.516847746571382771e+01,-2.843837835185133223e+00,-3.519289123242125283e-02
2.199963092803955078e+00,-2.528298043038899934e+01,-2.858118319744130886e+00,-3.573686931926309263e-02
2.210074901580810547e+00,-2.539815828213158966e+01,-2.872499713268435784e+00,-3.629379678825651878e-02
2.219917058944702148e+00,-2.551025936169216024e+01,-2.886494860012524644e+00,-3.684785608630470471e-02
2.229918003082275391e+00,-2.562419940291464115e+01,-2.900734406034857216e+00,-3.742028985647529588e-02
2.239927053451538086e+00,-2.573825168111989115e+01,-2.915000323239419266e+00,-3.800572111800348124e-02
2.249914884567260742e+00,-2.585208334576325129e+01,-2.929246329523834458e+00,-3.860202219079569147e-02
2.259928941726684570e+00,-2.596624099747837988e+01,-2.943547645238447252e+00,-3.921336398960723058e-02
2.269928932189941406e+00,-2.608026077150154265e+01,-2.957852329375239009e+00,-3.983814984577757623e-02
2.279923915863037109e+00,-2.619424282946561888e+01,-2.972168999252662314e+00,-4.047059684493308634e-02
2.289921998977661133e+00,-2.630828114373314008e+01,-2.986494378970219188e+00,-4.110631858677478434e-02
2.299967050552368164e+00,-2.642287454515075851e+01,-3.000895674368701638e+00,-4.174690802072780760e-02
2.310070991516113281e+00,-2.653814874204755725e+01,-3.015401763333026786e+00,-4.238803549415735838e-02
2.319930076599121094e+00,-2.665061965689417534e+01,-3.029561446361419996e+00,-4.300727412168563191e-02
2.329932928085327148e+00,-2.676474520363276000e+01,-3.043935513276071703e+00,-4.362650160445292330e-02
2.339912891387939453e+00,-2.687861384528071440e+01,-3.058282957794410173e+00,-4.423588219057496274e-02
2.349915027618408203e+00,-2.699273169126239580e+01,-3.072676240485610055e+00,-4.483421987990764135e-02
2.359915018081665039e+00,-2.710681410078700182e+01,-3.087082399609906158e+00,-4.541732810029315559e-02
2.369901895523071289e+00,-2.722073626490878340e+01,-3.101474690759618458e+00,-4.598340120081244320e-02
2.379929065704345703e+00,-2.733510896799715084e+01,-3.115926958369616084e+00,-4.653245171814564263e-02
2.389934062957763672e+00,-2.744921273078758617e+01,-3.130350033555791889e+00,-4.706134491634071659e-02
2.399914026260375977e+00,-2.756300944456981483e+01,-3.144745617669055360e+00,-4.757048482818386492e-02
2.410140037536621094e+00,-2.767960995958110004e+01,-3.159512898605631115e+00,-4.807046463829960786e-02
2.419967889785766602e+00,-2.779163285924851223e+01,-3.173688935148594847e+00,-4.853815418076892069e-02
2.430075883865356445e+00,-2.790685801344401185e+01,-3.188284674009651098e+00,-4.900721240276666862e-02
