0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.739928960800170898e+00,-2.001144865341705881e+01,-2.327317454142577180e+00,-1.238234804370095914e-02
1.749935030937194824e+00,-2.011780479080536921e+01,-2.313133168634323056e+00,-1.271832444298619073e-02
1.759940028190612793e+00,-2.022641335823352549e+01,-2.308051052240938983e+00,-1.313788704186524305e-02
1.769929051399230957e+00,-2.033626905934732321e+01,-2.308277379879483338e+00,-1.359732916861569607e-02
1.779975056648254395e+00,-2.044774461195869719e+01,-2.311894986214673153e+00,-1.408336133554637104e-02
1.789945006370544434e+00,-2.055903155198556576e+01,-2.317629979444142396e+00,-1.457722024750949738e-02
1.799926996231079102e+00,-2.067095290905414373e+01,-2.324991628348628936e+00,-1.507433633969787294e-02
1.809972047805786133e+00,-2.078397072693755021e+01,-2.333622915914286722e+00,-1.557487357511232705e-02
1.819983959197998047e+00,-2.089690357479060268e+01,-2.343068049170105471e+00,-1.607308968805053889e-02
1.829923987388610840e+00,-2.100924232895514265e+01,-2.353100380847759521e+00,-1.656602624434653018e-02
1.839936971664428711e+00,-2.112259335760305490e+01,-2.363834186791463843e+00,-1.706347921844609400e-02
1.849944949150085449e+00,-2.123603093787726692e+01,-2.375046656140537671e+00,-1.756253193118974612e-02
1.859938979148864746e+00,-2.134942852997181006e+01,-2.386622864128231214e+00,-1.806046234395974892e-02
1.869943022727966309e+00,-2.146303600068498341e+01,-2.398539141245265682e+00,-1.856084280287779303e-02
1.879938006401062012e+00,-2.157662028899878592e+01,-2.410722523892788072e+00,-1.906361939432032332e-02
1.889932036399841309e+00,-2.169026272121316623e+01,-2.423147541535235483e+00,-1.956800598981731781e-02
1.899966001510620117e+00,-2.180441714194843428e+01,-2.435871383081468000e+00,-2.007853844870367485e-02
1.909986019134521484e+00,-2.191846116065311989e+01,-2.448787245005160429e+00,-2.059137721381302036e-02
1.919927000999450684e+00,-2.203164806256082642e+01,-2.461746992920109900e+00,-2.110031361140487019e-02
1.930088043212890625e+00,-2.214738808692750993e+01,-2.475175453852261231e+00,-2.162098136754371513e-02
1.940003991127014160e+00,-2.226035983341031255e+01,-2.488383741065728127e+00,-2.213116480348369802e-02
1.949934005737304688e+00,-2.237352778057643832e+01,-2.501726129108222452e+00,-2.263655657024204321e-02
1.959957957267761230e+00,-2.248779999055128087e+01,-2.515297267976029705e+00,-2.314161784991061385e-02
